paikka_id;Tunnus;Nimi;Suurekoodi;Suure;Vesistonumero;Tila;EnsimmainenHavainto;ViimeisinHavainto;Maakunta;N2000;N60;NN;N43;LN
3785;8401000;Pattijoki, Koskenkorvanperä;W;Vedenkorkeus;84.09;Jatkuva;30.8.2019;18.01.2026;Pohjois-Pohjanmaa;0.0;;;;
3787;0605800;Hounijoki,Myllymäenkoski;W;Vedenkorkeus;06.011;Jatkuva;10.10.2019;19.01.2026;Etelä-Karjala;3641.0;3621.0;;;
3795;8310200;Hinjärv, Kamb;W;Vedenkorkeus;83.102;Jatkuva;2.9.2020;18.01.2026;Pohjanmaa;78.0;;0.0;;
3836;1409150;Karhulanjärvi;W;Vedenkorkeus;14.182;Jatkuva;29.11.2016;19.01.2026;Kymenlaakso;6163.0;6141.0;;;
3844;6701200;Muonionjoki, Kolari;W;Vedenkorkeus;67.321;Jatkuva;5.5.2020;19.01.2026;Lappi;0.0;-34.0;;;
3848;3400160;Kauttua, ala;W;Vedenkorkeus;34.022;Jatkuva;24.9.2020;18.01.2026;Satakunta;44.0;11.0;-15.0;0.0;
3849;3900501;Lintuluoma, Jurva;W;Vedenkorkeus;39.003;Jatkuva;5.8.1991;15.01.2026;Etelä-Pohjanmaa;44.0;11.0;-15.0;0.0;
3852;4700375;Välijoki, Lassilansilta, Evijärvi;W;Vedenkorkeus;47.022;Jatkuva;14.10.2020;18.01.2026;Etelä-Pohjanmaa;41.0;0.0;;;
3853;1404170;Niemisjärvi;W;Vedenkorkeus;14.382;Jatkuva;17.9.2020;18.01.2026;Keski-Suomi;9896.0;9868.0;;;
3854;4700350;Hattar, Ylävesi;W;Vedenkorkeus;47.013;Jatkuva;21.10.2020;18.01.2026;Pohjanmaa;42.0;0.0;;-14.0;
3857;9651001;Västerfjärden ala, merenpinta;W;Vedenkorkeus;96.51;Jatkuva;1.2.2021;17.01.2026;Pohjanmaa;42.0;0.0;;;
3865;0406460;Viannakoski pato, ylävesi;W;Vedenkorkeus;04.511;Jatkuva;14.1.2021;19.01.2026;Pohjois-Savo;42.0;0.0;;;
3871;1406924;Iso-Kukkanen;W;Vedenkorkeus;14.163;Jatkuva;8.12.2020;18.01.2026;Päijät-Häme;9035.0;9011.0;8997.0;9003.0;
3876;3600850;Karvianjoki, Vatajankoski, ala;W;Vedenkorkeus;36.022;Jatkuva;4.1.2021;18.01.2026;Satakunta;0.0;-37.0;;;
3877;5904450;Merikoski, ylävesi;W;Vedenkorkeus;59.111;Jatkuva;15.12.2020;17.01.2026;Pohjois-Pohjanmaa;0.0;-37.0;;;
3880;0411745;Vuoksi, Saunaranta;W;Vedenkorkeus;04.191;Jatkuva;15.12.2020;17.01.2026;Etelä-Karjala;23.0;4.0;0.0;;
3920;6501900;Naruskajoki, Naruska;W;Vedenkorkeus;65.472;Jatkuva;27.1.2022;18.01.2026;Lappi;0.0;-29.0;;;
3906;2900200;Hirvijoki, Nousiainen;W;Vedenkorkeus;29.002;Jatkuva;8.9.2014;18.01.2026;Varsinais-Suomi;163.0;;;;
3914;0300460;Hiitolanjoki, Kangaskoski, ylä;W;Vedenkorkeus;03.011;Jatkuva;12.5.2021;18.01.2026;Etelä-Karjala;4580.0;;;;
3917;4900175;Veteli Haapajärvi, ylä;W;Vedenkorkeus;49.081;Jatkuva;2.6.2021;18.01.2026;Keski-Pohjanmaa;39.0;0.0;;;
3918;4900185;Veteli Haapajärvi, ala;W;Vedenkorkeus;49.081;Jatkuva;2.6.2021;20.12.2025;Keski-Pohjanmaa;39.0;0.0;;;
3921;5904053;Montta, ylä;W;Vedenkorkeus;59.121;Jatkuva;31.5.2022;17.01.2026;Pohjois-Pohjanmaa;39.0;0.0;;;
3923;3901300;Närpes å, Skrivarsbäcken;W;Vedenkorkeus;39.001;Jatkuva;24.3.2022;18.01.2026;Pohjanmaa;42.0;0.0;;;
3924;4900353;Sääkskoski;W;Vedenkorkeus;49.022;Jatkuva;7.4.2022;18.01.2026;Pohjanmaa;;;;0.0;
3927;3702500;Kangasjärvi;W;Vedenkorkeus;37.051;Jatkuva;25.5.2022;18.01.2026;Etelä-Pohjanmaa;0.0;;;;
3931;4400150;Lentilä;W;Vedenkorkeus;44.042;Jatkuva;23.6.2022;19.01.2026;Etelä-Pohjanmaa;0.0;;;;
3937;G617301;Eteläinen Julmalampi EJulmaAM;W;Vedenkorkeus;61.736;Jatkuva;5.9.2020;18.01.2026;Kainuu;0.0;-32.0;;;
3940;1401580;Hankajärvi;W;Vedenkorkeus;14.674;Jatkuva;;;Etelä-Pohjanmaa;0.0;;;;
3943;3510900;Varvoorinjuopa;W;Vedenkorkeus;35.111;Jatkuva;20.11.2022;1.7.2025;Satakunta;0.0;;;;
3959;3706400;Haapajärvi;W;Vedenkorkeus;37.065;Jatkuva;13.6.2016;26.9.2024;Etelä-Pohjanmaa;0.0;;;;
3961;0410404;Jukajärvi;W;Vedenkorkeus;04.176;Jatkuva;17.4.2019;28.10.2025;Etelä-Savo;9925.0;9900.0;9887.0;;
3964;6502020;Kemijärvi, Lehtosalmi;W;Vedenkorkeus;65.311;Jatkuva;27.6.2023;18.01.2026;Lappi;45.0;13.0;;0.0;
3965;3502525;Lehijärvi;W;Vedenkorkeus;35.25;Jatkuva;27.7.2023;04.01.2026;Kanta-Häme;8097.0;8070.0;;;
3966;4300500;Röukasträsket;W;Vedenkorkeus;43.003;Jatkuva;9.8.2024;18.01.2026;Pohjanmaa;8097.0;8070.0;;;
3970;3900660;Tupenluoma, Teuvantien silta;W;Vedenkorkeus;39.007;Jatkuva;26.9.2023;18.01.2026;Etelä-Pohjanmaa;54.0;12.0;;0.0;
3971;3900650;Tupenluoman alaosa;W;Vedenkorkeus;39.003;Jatkuva;20.12.2023;18.01.2026;Etelä-Pohjanmaa;54.0;12.0;;0.0;
3972;3511101;Leineperin patosilta;W;Vedenkorkeus;35.142;Jatkuva;21.10.2020;18.01.2026;Satakunta;;2411.0;;2400.0;
3979;1424600;Rutajärvi;W;Vedenkorkeus;14.236;Jatkuva;2.4.2024;18.01.2026;Keski-Suomi;12299.0;;;;
3980;3509250;Loimijoki Hirvikoski;W;Vedenkorkeus;35.92;Jatkuva;11.6.2024;24.9.2025;Varsinais-Suomi;0.0;;;;
3982;1400750;Kannonjärvi;W;Vedenkorkeus;14.461;Jatkuva;18.10.1973;18.01.2026;Keski-Suomi;14032.0;13999.0;;;
3983;4200409;Kyrkösjärvi, Sevo;W;Vedenkorkeus;42.071;Jatkuva;17.6.2024;18.01.2026;Etelä-Pohjanmaa;53.0;;;0.0;
3984;0300420;Hiitolanjoki, Ritakoski, ylä;W;Vedenkorkeus;03.011;Jatkuva;1.1.2024;18.01.2026;Etelä-Karjala;5825.0;5806.0;;;
3985;3400510;Eurajoki, Eurajoen vanha jvp;W;Vedenkorkeus;34.01;Jatkuva;18.9.2024;18.01.2026;Satakunta;0.0;;;;
3986;7101500;Inari, Partakko;W;Vedenkorkeus;71.111;Jatkuva;;;Lappi;17.0;0.0;;;
3993;6502131;Näskäjärvi uusi;W;Vedenkorkeus;65.275;Jatkuva;13.4.2018;18.01.2026;Lappi;48.0;13.0;;0.0;
3994;1100700;Kantturakoski, patoallas;W;Vedenkorkeus;11.001;Jatkuva;30.4.2025;18.12.2025;Kymenlaakso;;0.0;;;
3996;3519000;Järvioja;W;Vedenkorkeus;35.111;Jatkuva;16.5.2025;18.01.2026;Satakunta;;0.0;;;
3999;3003000;Mynäjoki, Mietoinen Sillanpää;W;Vedenkorkeus;30.001;Jatkuva;21.8.2025;18.01.2026;Varsinais-Suomi;213.0;;;;
4007;0412500;Vuoksi, rajavyöhyke;W;Vedenkorkeus;04.191;Jatkuva;19.6.2025;18.01.2026;Etelä-Karjala;4221.0;4202.0;;;
4008;0411920;Vuoksi, Kyyrönkoski;W;Vedenkorkeus;04.191;Jatkuva;10.9.2025;18.01.2026;Etelä-Karjala;4242.0;;;;
4009;2603000;Halikonjoki, Sorensilta;W;Vedenkorkeus;26.001;Jatkuva;3.9.2025;18.01.2026;Varsinais-Suomi;0.0;;;;
4010;3505300;Keurusselkä, Keuruu;W;Vedenkorkeus;35.621;Jatkuva;15.9.2025;18.01.2026;Keski-Suomi;10489.0;10456.0;;10445.0;
4011;1801500;Hahmajärvi;W;Vedenkorkeus;18.056;Jatkuva;1.10.2025;12.01.2026;Päijät-Häme;9044.0;;;;
3859;4200460;Kuljunkoski, Peräseinäjoki;W;Vedenkorkeus;42.073;Jatkuva;8.4.2021;6.2.2025;Etelä-Pohjanmaa;51.0;;;0.0;
3866;0406560;Viannankosken pato, alavesi;W;Vedenkorkeus;04.282;Jatkuva;14.1.2021;19.01.2026;Pohjois-Savo;51.0;;;0.0;
3889;4700455;Kattilakoski, Alavesi;W;Vedenkorkeus;47.014;Jatkuva;3.3.2021;18.01.2026;Etelä-Pohjanmaa;56.0;;;0.0;
3890;4700450;Kattilakoski, Ylävesi;W;Vedenkorkeus;47.015;Jatkuva;3.3.2021;18.01.2026;Etelä-Pohjanmaa;56.0;;;0.0;
3863;0408090;Naapuskoski, ylävesi;W;Vedenkorkeus;04.272;Jatkuva;14.1.2021;19.01.2026;Pohjois-Savo;56.0;;;0.0;
3936;G595301;Hossan pohjavesilampi 1212lampiAM;W;Vedenkorkeus;59.531;Jatkuva;4.7.2022;18.01.2026;Kainuu;0.0;-29.0;;;
3837;1408460;Iso-Kortejärvi;W;Vedenkorkeus;14.944;Jatkuva;6.10.2016;7.5.2025;Kymenlaakso;7770.0;7747.0;;;
3856;3508900;Kokemäenjoki, Huittinen;W;Vedenkorkeus;35.122;Jatkuva;18.11.2020;18.01.2026;Satakunta;0.0;-32.0;-57.0;;
3887;4700335;Ähtävänjoki, Hanhikoski, AlaW;W;Vedenkorkeus;47.022;Jatkuva;3.3.2021;18.01.2026;Etelä-Pohjanmaa;-9871.0;-9911.0;;-9925.0;
3891;4700560;Björkfors, Ylävesi;W;Vedenkorkeus;47.014;Jatkuva;3.3.2021;18.01.2026;Pohjanmaa;-9893.0;-9935.0;;-9949.0;
3901;4700800;Värnum, Ylävesi;W;Vedenkorkeus;47.013;Jatkuva;4.3.2021;18.01.2026;Pohjanmaa;57.0;14.0;;0.0;
3903;4700805;Värnum, Alavesi;W;Vedenkorkeus;47.012;Jatkuva;4.3.2021;18.01.2026;Pohjanmaa;57.0;14.0;;0.0;
3951;4207200;Kyrkösjärven täyttökanava, Renko ala;W;Vedenkorkeus;42.071;Jatkuva;31.10.2022;18.01.2026;Etelä-Pohjanmaa;53.0;;;0.0;
3833;4700605;Långfors, alavesi;W;Vedenkorkeus;47.012;Jatkuva;21.2.2020;18.01.2026;Pohjanmaa;43.0;0.0;;-15.0;
3874;4207102;Kiikun pato;W;Vedenkorkeus;42.071;Jatkuva;20.7.2006;18.01.2026;Etelä-Pohjanmaa;55.0;;;0.0;
3867;0406360;Nerohvirta, ala W;W;Vedenkorkeus;04.511;Jatkuva;14.1.2021;18.01.2026;Pohjois-Savo;55.0;;;0.0;
3946;1900500;Tjusterbynkosken voimala, ylävesi;W;Vedenkorkeus;19.001;Jatkuva;21.11.2022;31.12.2024;Uusimaa;30.0;5.0;;0.0;
2487;6502130;Näskänjärvi;W;Vedenkorkeus;65.275;Jatkuva;1.1.1970;30.12.2025;Lappi;19293.0;;;19245.0;
2488;6502140;Paattinkijärvi;W;Vedenkorkeus;65.275;Jatkuva;1.1.1970;18.01.2026;Lappi;49.0;;;0.0;
2491;6502210;Vanttauskoski, ylä;W;Vedenkorkeus;65.212;Jatkuva;3.10.1971;18.01.2026;Lappi;48.0;;;0.0;
2492;6502400;Vikajärvi;W;Vedenkorkeus;65.721;Jatkuva;25.5.1956;18.01.2026;Lappi;11507.0;11472.0;;;
2494;6502510;Olkkajärvi, etelä;W;Vedenkorkeus;65.712;Jatkuva;1.1.1962;18.01.2026;Lappi;49.0;14.0;;0.0;
2495;6502520;Permantokoski, ylä;W;Vedenkorkeus;65.712;Jatkuva;1.1.1971;18.01.2026;Lappi;49.0;;;0.0;
2496;6502540;Jyrhämäjärvi;W;Vedenkorkeus;65.711;Jatkuva;1.1.1971;18.01.2026;Lappi;49.0;;;0.0;
2497;6503000;Ounasjärvi;W;Vedenkorkeus;65.632;Jatkuva;1.1.1950;19.01.2026;Lappi;28622.0;28595.0;;;28595.0
2498;6503200;Ounasjoki, Köngäs;W;Vedenkorkeus;65.612;Jatkuva;1.1.1941;18.01.2026;Lappi;18473.0;18443.0;;;
2499;6503300;Ounasjoki, Kaukonen;W;Vedenkorkeus;65.533;Jatkuva;11.4.1954;18.01.2026;Lappi;16537.0;16505.0;;;
2501;6503510;Unari;W;Vedenkorkeus;65.592;Jatkuva;25.10.1956;18.01.2026;Lappi;17909.0;17877.0;;;
2502;6503600;Ounasjoki, Marraskoski;W;Vedenkorkeus;65.521;Jatkuva;1.1.1969;18.01.2026;Lappi;49.0;;;0.0;
2504;6503720;Sinettäjärvi;W;Vedenkorkeus;65.514;Jatkuva;1.1.1965;18.01.2026;Lappi;9490.0;9454.0;;;
2506;6503910;Kirkonjyrhämä;W;Vedenkorkeus;65.132;Jatkuva;1.1.1971;18.01.2026;Lappi;50.0;;;0.0;
2507;6504022;Valajaskoski, ylä;W;Vedenkorkeus;65.132;Jatkuva;1.1.1971;18.01.2026;Lappi;37.0;;;0.0;
2509;6504033;Valajaskoski, ala;W;Vedenkorkeus;65.132;Jatkuva;1.1.1971;18.01.2026;Lappi;37.0;;;0.0;
2510;6504066;Petäjäskoski, ylä;W;Vedenkorkeus;65.121;Jatkuva;1.1.1971;18.01.2026;Lappi;51.0;;;0.0;
2513;6504211;Ossauskoski, ylä;W;Vedenkorkeus;65.121;Jatkuva;1.1.1970;18.01.2026;Lappi;52.0;;;0.0;
2515;6504233;Tervola, Kirkkosuvanto;W;Vedenkorkeus;65.112;Jatkuva;1.1.1982;18.01.2026;Lappi;53.0;;;0.0;
2518;6504255;Taivalkoski, ylä;W;Vedenkorkeus;65.112;Jatkuva;1.1.1981;18.01.2026;Lappi;54.0;;;0.0;
2519;6504410;Isohaara, ylä;W;Vedenkorkeus;65.111;Jatkuva;1.1.1951;17.01.2026;Lappi;78.0;;0.0;;
2521;6700100;Kilpisjärvi;W;Vedenkorkeus;67.64;Jatkuva;6.9.1952;19.01.2026;Lappi;47233.0;47217.0;;47203.0;47217.0
2522;6700200;Peerajärvi;W;Vedenkorkeus;67.65;Jatkuva;15.4.1959;18.01.2026;Lappi;45851.0;45832.0;;45817.0;45831.0
2528;6700510;Muonionjoki, Kaaresuvanto;W;Vedenkorkeus;67.511;Jatkuva;1.1.1966;18.01.2026;Lappi;32008.0;31984.0;;;31984.0
2532;6700800;Muonionjoki, Muonio;W;Vedenkorkeus;67.422;Jatkuva;1.1.1938;19.01.2026;Lappi;23035.0;23005.0;;22983.0;22997.0
2535;6701300;Naamijoki;W;Vedenkorkeus;67.821;Jatkuva;1.1.1959;19.01.2026;Lappi;14344.0;14310.0;;14296.0;14310.0
2536;6701500;Pello;W;Vedenkorkeus;67.251;Jatkuva;9.9.1937;19.01.2026;Lappi;7615.0;7579.0;;7566.0;7580.0
2538;6701700;Raanujärvi;W;Vedenkorkeus;67.962;Jatkuva;1.1.1957;17.01.2026;Lappi;82.0;46.0;;;
2539;6701800;Vietonen;W;Vedenkorkeus;67.961;Jatkuva;1.1.1957;17.01.2026;Lappi;74.0;37.0;;;
2540;6701840;Konttajärvi;W;Vedenkorkeus;67.951;Jatkuva;10.10.1984;19.01.2026;Lappi;11963.0;11928.0;;;
2541;6701910;Miekojärvi;W;Vedenkorkeus;67.931;Jatkuva;1.1.1957;17.01.2026;Lappi;69.0;32.0;;;
2544;6702011;Portimojärvi;W;Vedenkorkeus;67.912;Jatkuva;1.1.1988;17.01.2026;Lappi;39.0;0.0;;;
2547;6702110;Matkakoski;W;Vedenkorkeus;67.12;Jatkuva;13.3.1961;18.01.2026;Lappi;2646.0;2606.0;;;
2548;6702200;Kukkolankoski;W;Vedenkorkeus;67.111;Jatkuva;8.9.1911;18.01.2026;Lappi;2032.0;1991.0;1954.0;;
2551;6800510;Inarijoki, Karigasniemi;W;Vedenkorkeus;68.031;Jatkuva;6.2.1975;18.01.2026;Lappi;12387.0;12370.0;;12358.0;12372.0
2552;6801000;Onnelansuvanto;W;Vedenkorkeus;68.021;Jatkuva;20.9.1958;18.01.2026;Lappi;6283.0;6271.0;;6259.0;6273.0
2553;6801100;Utsjoki, Kevoniemi;W;Vedenkorkeus;68.072;Jatkuva;8.6.1962;19.01.2026;Lappi;7400.0;7387.0;;;7389.0
2554;6900100;Iijärvi;W;Vedenkorkeus;69.041;Jatkuva;1.1.1949;19.01.2026;Lappi;19142.0;19124.0;;;19130.0
2555;7100700;Mutusjärvi;W;Vedenkorkeus;71.241;Jatkuva;21.10.1946;18.01.2026;Lappi;14595.0;14575.0;;;14574.0
2556;7100800;Solojärvi;W;Vedenkorkeus;71.212;Jatkuva;1.8.1921;19.01.2026;Lappi;14360.0;14339.0;;;14360.0
2557;7100900;Rahajärvi;W;Vedenkorkeus;71.61;Jatkuva;23.7.1951;17.01.2026;Lappi;21.0;;;0.0;
2559;7101100;Repojoki;W;Vedenkorkeus;71.562;Jatkuva;7.8.1957;19.01.2026;Lappi;24501.0;24477.0;;;
2561;7101320;Ivalojoki, Pajakoski;W;Vedenkorkeus;71.413;Jatkuva;10.5.1960;19.01.2026;Lappi;12442.0;12419.0;;;
2562;7101400;Inari, Inari;W;Vedenkorkeus;71.111;Jatkuva;10.9.1947;19.01.2026;Lappi;11719.0;11698.0;11670.0;;
2564;7101610;Inari, Nellim;W;Vedenkorkeus;71.111;Jatkuva;1.1.1938;18.01.2026;Lappi;11048.0;11027.0;;;
2565;7101800;Nellimjoki;W;Vedenkorkeus;71.121;Jatkuva;1.2.1971;18.01.2026;Lappi;12028.0;12007.0;;;12007.0
2568;7200500;Lutto;W;Vedenkorkeus;72.011;Jatkuva;1.8.1992;18.01.2026;Lappi;11233.0;11210.0;;;11214.0
2569;7300100;Oulankajoki;W;Vedenkorkeus;73.011;Jatkuva;1.1.1966;18.01.2026;Pohjois-Pohjanmaa;15801.0;15768.0;;;
2570;7300210;Ala-Kitka;W;Vedenkorkeus;73.024;Jatkuva;20.9.1928;18.01.2026;Pohjois-Pohjanmaa;23947.0;23918.0;;23904.0;
2571;7300220;Kitkajoki, Käylä;W;Vedenkorkeus;73.023;Jatkuva;1.1.1971;18.01.2026;Pohjois-Pohjanmaa;23813.0;23783.0;;;
2575;7301200;Ala-Vuotunki;W;Vedenkorkeus;73.042;Jatkuva;1.1.1963;30.4.2025;Pohjois-Pohjanmaa;;;0.0;;
2578;7401000;Muojärvi;W;Vedenkorkeus;74.021;Jatkuva;1.7.1971;19.01.2026;Pohjois-Pohjanmaa;25205.0;25176.0;;;
2654;8300100;Otajärvi;W;Vedenkorkeus;83.002;Jatkuva;30.4.1980;02.01.2026;Varsinais-Suomi;1189.0;1156.0;;;
2660;3509842;Kullaanjoki, Jokihaaran silta;W;Vedenkorkeus;35.142;Jatkuva;1.2.1967;31.1.2016;Satakunta;2801.0;2765.0;;;
2661;3600510;Karhijärvenpato,ala;W;Vedenkorkeus;36.092;Jatkuva;1.1.1972;19.01.2026;Satakunta;4976.0;4940.0;;;
2662;3600500;Karhijärvenpato,ylä;W;Vedenkorkeus;36.092;Jatkuva;1.1.1966;19.01.2026;Satakunta;5076.0;5040.0;;;
2664;3601500;Harjakoski;W;Vedenkorkeus;36.021;Jatkuva;1.1.1969;19.01.2026;Satakunta;5284.0;5248.0;;;
2667;3600910;Siikaisjärvi, Ahtola;W;Vedenkorkeus;36.065;Jatkuva;1.1.1992;18.01.2026;Satakunta;4228.0;4190.0;;;
2669;3600100;Karvianjärvi, luusua;W;Vedenkorkeus;36.042;Jatkuva;1.1.1968;27.12.2025;Satakunta;13514.0;13477.0;;;
2670;3600540;Maajärvi;W;Vedenkorkeus;36.017;Jatkuva;1.1.1979;18.01.2026;Satakunta;37.0;0.0;;;
2671;3509810;Kiikoisjärvi;W;Vedenkorkeus;35.153;Jatkuva;1.1.1970;18.01.2026;Pirkanmaa;45.0;11.0;;0.0;
2672;3509720;Vuolle;W;Vedenkorkeus;35.914;Jatkuva;1.1.2000;18.01.2026;Varsinais-Suomi;30.0;0.0;;;
2674;3600710;Valkjärvi isoselkä;W;Vedenkorkeus;36.019;Jatkuva;17.7.1996;31.10.2017;Satakunta;5101.0;5064.0;;;
2677;3504010;Killinkoski;W;Vedenkorkeus;35.422;Jatkuva;1.5.1992;18.01.2026;Pirkanmaa;35.0;0.0;;-13.0;
2679;3503910;Inhanjoki;W;Vedenkorkeus;35.432;Jatkuva;1.1.1984;18.01.2026;Etelä-Pohjanmaa;64.0;30.0;0.0;;
2680;3900100;Kivi- ja Levalammen tekojärvi;W;Vedenkorkeus;39.004;Jatkuva;4.10.1970;19.01.2026;Etelä-Pohjanmaa;54.0;;;0.0;
2683;4200240;Pitkämön tekojärvi;W;Vedenkorkeus;42.041;Jatkuva;16.11.1970;18.01.2026;Etelä-Pohjanmaa;51.0;;;0.0;
2684;4200270;Kauhajoen säänn.pato;W;Vedenkorkeus;42.091;Jatkuva;1.1.1972;18.01.2026;Etelä-Pohjanmaa;51.0;;;0.0;
2686;4200280;Jalasjoen säänn.pato;W;Vedenkorkeus;42.042;Jatkuva;1.2.1972;18.01.2026;Etelä-Pohjanmaa;51.0;;;0.0;
2688;4200431;Liikapuron tekojärvi;W;Vedenkorkeus;42.078;Jatkuva;30.12.1970;18.01.2026;Etelä-Pohjanmaa;50.0;;;0.0;
2690;4200411;Kalajärven tekojärvi;W;Vedenkorkeus;42.073;Jatkuva;1.5.1957;18.01.2026;Etelä-Pohjanmaa;51.0;;;0.0;
2691;4200410;Kyrkösjärven tekojärvi;W;Vedenkorkeus;42.071;Jatkuva;24.11.1980;18.01.2026;Etelä-Pohjanmaa;53.0;;;0.0;
2693;4400400;Lapuanjoki, Liinamaa;W;Vedenkorkeus;44.022;Jatkuva;20.4.1955;19.01.2026;Etelä-Pohjanmaa;2040.0;;;2000.0;
2696;4400140;Kätkänjärvi;W;Vedenkorkeus;44.073;Jatkuva;11.4.1958;19.01.2026;Etelä-Pohjanmaa;51.0;;;0.0;
2699;4400112;Jääskänjärvi;W;Vedenkorkeus;44.097;Jatkuva;1.1.1965;18.01.2026;Etelä-Pohjanmaa;51.0;;;0.0;
2701;4400113;Kuotesjärvi;W;Vedenkorkeus;44.095;Jatkuva;1.1.1966;18.01.2026;Etelä-Pohjanmaa;51.0;;;0.0;
2703;4400114;Vähä-Allasjärvi;W;Vedenkorkeus;44.096;Jatkuva;1.1.1965;18.01.2026;Etelä-Pohjanmaa;51.0;;;0.0;
2704;4400115;Iso-Allasjärvi;W;Vedenkorkeus;44.096;Jatkuva;1.1.1965;18.01.2026;Etelä-Pohjanmaa;51.0;;;0.0;
2705;4400116;Kuorasjärvi;W;Vedenkorkeus;44.095;Jatkuva;1.1.1965;18.01.2026;Etelä-Pohjanmaa;52.0;;;0.0;
2707;4400220;Varpulan tekojärvi;W;Vedenkorkeus;44.092;Jatkuva;13.1.1967;18.01.2026;Etelä-Pohjanmaa;54.0;;;0.0;
2709;4400117;Saarijärvi;W;Vedenkorkeus;44.098;Jatkuva;11.4.1960;18.01.2026;Etelä-Pohjanmaa;51.0;;;0.0;
2710;4400118;Saukkojärvi;W;Vedenkorkeus;44.095;Jatkuva;1.1.1965;18.01.2026;Etelä-Pohjanmaa;52.0;;;0.0;
2711;3900200;Jurva;W;Vedenkorkeus;39.004;Jatkuva;7.9.2009;19.01.2026;Etelä-Pohjanmaa;54.0;;;0.0;
2712;4200300;Ilmajoki, Nikkola;W;Vedenkorkeus;42.032;Jatkuva;20.3.1989;19.01.2026;Etelä-Pohjanmaa;53.0;12.0;;0.0;
2713;4900370;Ullavanjärvi;W;Vedenkorkeus;49.054;Jatkuva;1.1.1960;8.12.2013;Keski-Pohjanmaa;54.0;;;0.0;
2715;4900320;Vissavesi;W;Vedenkorkeus;49.067;Jatkuva;1.1.1976;19.01.2026;Keski-Pohjanmaa;54.0;;;0.0;
2718;4900200;Venetjärvi;W;Vedenkorkeus;49.072;Jatkuva;1.1.1976;19.01.2026;Keski-Pohjanmaa;187.0;;;135.0;
2720;4900100;Patanan tekoallas;W;Vedenkorkeus;49.092;Jatkuva;1.1.1976;18.01.2026;Keski-Pohjanmaa;51.0;;;0.0;
2722;4900120;Yrttikosken säänn. Pato;W;Vedenkorkeus;49.082;Jatkuva;1.1.1990;19.01.2026;Keski-Pohjanmaa;50.0;;;0.0;
2724;4900330;Emmesin järvi;W;Vedenkorkeus;49.051;Jatkuva;30.12.1996;17.01.2026;Pohjanmaa;56.0;;;0.0;
2727;4900340;Isojärvi;W;Vedenkorkeus;49.022;Jatkuva;1.1.1987;18.01.2026;Pohjanmaa;56.0;14.0;;0.0;
2728;4100800;Laihianjoki, Laihia, kk;W;Vedenkorkeus;41.003;Jatkuva;4.5.2012;18.01.2026;Pohjanmaa;43.0;0.0;;;
2729;4400120;Karan silta;W;Vedenkorkeus;44.02;Jatkuva;5.9.2002;18.01.2026;Etelä-Pohjanmaa;55.0;;;0.0;
2730;6500440;Kelukoski;W;Vedenkorkeus;65.821;Jatkuva;1.5.2002;18.01.2026;Lappi;30.0;;;0.0;
2731;6500460;Lammasoja;W;Vedenkorkeus;65.821;Jatkuva;28.9.2001;17.01.2026;Lappi;29.0;;;0.0;
2732;6500430;Matarakoski;W;Vedenkorkeus;65.821;Jatkuva;1.3.2000;18.01.2026;Lappi;29.0;;;0.0;
2733;6500470;Kurkiaska, pato;W;Vedenkorkeus;65.814;Jatkuva;1.3.2000;18.01.2026;Lappi;31.0;;;0.0;
2735;4400420;Lapuanjoki, Pouttu;W;Vedenkorkeus;44.023;Jatkuva;5.9.2002;18.01.2026;Etelä-Pohjanmaa;55.0;14.0;;0.0;
2736;4900110;Patanan alakanava;W;Vedenkorkeus;49.092;Jatkuva;1.11.1978;18.01.2026;Keski-Pohjanmaa;51.0;;;0.0;
2737;4200430;Seinäjoki, Jouttikoski;W;Vedenkorkeus;42.072;Jatkuva;5.9.2002;19.01.2026;Etelä-Pohjanmaa;53.0;13.0;;0.0;
2742;6504333;Taivalkoski,ala;W;Vedenkorkeus;65.111;Jatkuva;1.3.2000;18.01.2026;Lappi;53.0;13.0;;0.0;
2780;0100800;Eimisjärvi;W;Vedenkorkeus;01.072;Jatkuva;1.1.1975;17.01.2026;Pohjois-Karjala;21.0;0.0;;;
2784;0200300;Tohmajärvi;W;Vedenkorkeus;02.012;Jatkuva;9.4.1937;18.01.2026;Pohjois-Karjala;19.0;0.0;;;
2813;0401310;Kuokkastenkoski y;W;Vedenkorkeus;04.411;Jatkuva;20.9.1971;16.01.2026;Pohjois-Karjala;27.0;0.0;;;
2814;0401311;Haapajärvi Valtimo;W;Vedenkorkeus;04.462;Jatkuva;28.1.1989;17.01.2026;Pohjois-Karjala;27.0;0.0;;;
1721;0101200;Melajärvi;W;Vedenkorkeus;01.021;Jatkuva;1.1.1959;17.01.2026;Pohjois-Karjala;20.0;0.0;;;
1722;0101250;Vääräkoski, ylä;W;Vedenkorkeus;01.011;Jatkuva;1.1.1965;17.01.2026;Pohjois-Karjala;19.0;0.0;;;
1724;0201000;Kontturi;W;Vedenkorkeus;02.021;Jatkuva;1.1.1976;19.01.2026;Pohjois-Karjala;7313.0;7294.0;;;
1725;0300100;Simpelejärvi;W;Vedenkorkeus;03.031;Jatkuva;1.1.1913;19.01.2026;Etelä-Karjala;24.0;5.0;0.0;;
