paikka_id;Tunnus;Nimi;Suurekoodi;Suure;Vesistonumero;Tila;EnsimmainenHavainto;ViimeisinHavainto;Maakunta;N2000;N60;NN;N43;LN
3984;300420;Hiitolanjoki, Ritakoski, ylä;W;Vedenkorkeus;3.011;Jatkuva;1.1.2024;19.12.2025;Etelä-Karjala;5825;5806;;;
3985;3400510;Eurajoki, Eurajoen vanha jvp;W;Vedenkorkeus;34.01;Jatkuva;18.9.2024;19.12.2025;Satakunta;0;;;;
3986;7101500;Inari, Partakko;W;Vedenkorkeus;71.111;Jatkuva;;;Lappi;17;0;;;
3993;6502131;Näskäjärvi uusi;W;Vedenkorkeus;65.275;Jatkuva;13.4.2018;19.12.2025;Lappi;48;13;;0;
3994;1100700;Kantturakoski, patoallas;W;Vedenkorkeus;11.001;Jatkuva;30.4.2025;18.12.2025;Kymenlaakso;;0;;;
3996;3519000;Järvioja;W;Vedenkorkeus;35.111;Jatkuva;16.5.2025;19.12.2025;Satakunta;;0;;;
3999;3003000;Mynäjoki, Mietoinen Sillanpää;W;Vedenkorkeus;30.001;Jatkuva;21.8.2025;19.12.2025;Varsinais-Suomi;213;;;;
4007;412500;Vuoksi, rajavyöhyke;W;Vedenkorkeus;4.191;Jatkuva;19.6.2025;19.12.2025;Etelä-Karjala;4221;4202;;;
4008;411920;Vuoksi, Kyyrönkoski;W;Vedenkorkeus;4.191;Jatkuva;10.9.2025;19.12.2025;Etelä-Karjala;4242;;;;
4009;2603000;Halikonjoki, Sorensilta;W;Vedenkorkeus;26.001;Jatkuva;3.9.2025;19.12.2025;Varsinais-Suomi;0;;;;
4010;3505300;Keurusselkä, Keuruu;W;Vedenkorkeus;35.621;Jatkuva;15.9.2025;19.12.2025;Keski-Suomi;10489;10456;;10445;
4011;1801500;Hahmajärvi;W;Vedenkorkeus;18.056;Jatkuva;1.10.2025;17.12.2025;Päijät-Häme;9044;;;;
3859;4200460;Kuljunkoski, Peräseinäjoki;W;Vedenkorkeus;42.073;Jatkuva;8.4.2021;6.2.2025;Etelä-Pohjanmaa;51;;;0;
3866;406560;Viannankosken pato, alavesi;W;Vedenkorkeus;4.282;Jatkuva;14.1.2021;19.12.2025;Pohjois-Savo;51;;;0;
3889;4700455;Kattilakoski, Alavesi;W;Vedenkorkeus;47.014;Jatkuva;3.3.2021;19.12.2025;Etelä-Pohjanmaa;56;;;0;
3890;4700450;Kattilakoski, Ylävesi;W;Vedenkorkeus;47.015;Jatkuva;3.3.2021;19.12.2025;Etelä-Pohjanmaa;56;;;0;
3863;408090;Naapuskoski, ylävesi;W;Vedenkorkeus;4.272;Jatkuva;14.1.2021;19.12.2025;Pohjois-Savo;56;;;0;
3936;G595301;Hossan pohjavesilampi 1212lampiAM;W;Vedenkorkeus;59.531;Jatkuva;4.7.2022;18.12.2025;Kainuu;0;-29;;;
3837;1408460;Iso-Kortejärvi;W;Vedenkorkeus;14.944;Jatkuva;6.10.2016;7.5.2025;Kymenlaakso;7770;7747;;;
3856;3508900;Kokemäenjoki, Huittinen;W;Vedenkorkeus;35.122;Jatkuva;18.11.2020;19.12.2025;Satakunta;0;-32;-57;;
3887;4700335;Ähtävänjoki, Hanhikoski, AlaW;W;Vedenkorkeus;47.022;Jatkuva;3.3.2021;19.12.2025;Etelä-Pohjanmaa;-9871;-9911;;-9925;
3891;4700560;Björkfors, Ylävesi;W;Vedenkorkeus;47.014;Jatkuva;3.3.2021;19.12.2025;Pohjanmaa;-9893;-9935;;-9949;
3901;4700800;Värnum, Ylävesi;W;Vedenkorkeus;47.013;Jatkuva;4.3.2021;19.12.2025;Pohjanmaa;57;14;;0;
3903;4700805;Värnum, Alavesi;W;Vedenkorkeus;47.012;Jatkuva;4.3.2021;19.12.2025;Pohjanmaa;57;14;;0;
3951;4207200;Kyrkösjärven täyttökanava, Renko ala;W;Vedenkorkeus;42.071;Jatkuva;31.10.2022;19.12.2025;Etelä-Pohjanmaa;53;;;0;
3833;4700605;Långfors, alavesi;W;Vedenkorkeus;47.012;Jatkuva;21.2.2020;19.12.2025;Pohjanmaa;43;0;;-15;
3874;4207102;Kiikun pato;W;Vedenkorkeus;42.071;Jatkuva;20.7.2006;19.12.2025;Etelä-Pohjanmaa;55;;;0;
3867;406360;Nerohvirta, ala W;W;Vedenkorkeus;4.511;Jatkuva;14.1.2021;19.12.2025;Pohjois-Savo;55;;;0;
3946;1900500;Tjusterbynkosken voimala, ylävesi;W;Vedenkorkeus;19.001;Jatkuva;21.11.2022;31.12.2024;Uusimaa;30;5;;0;
2487;6502130;Näskänjärvi;W;Vedenkorkeus;65.275;Jatkuva;1.1.1970;19.12.2025;Lappi;19293;;;19245;
2488;6502140;Paattinkijärvi;W;Vedenkorkeus;65.275;Jatkuva;1.1.1970;19.12.2025;Lappi;49;;;0;
2491;6502210;Vanttauskoski, ylä;W;Vedenkorkeus;65.212;Jatkuva;3.10.1971;19.12.2025;Lappi;48;;;0;
2492;6502400;Vikajärvi;W;Vedenkorkeus;65.721;Jatkuva;25.5.1956;19.12.2025;Lappi;11507;11472;;;
2494;6502510;Olkkajärvi, etelä;W;Vedenkorkeus;65.712;Jatkuva;1.1.1962;19.12.2025;Lappi;49;14;;0;
2495;6502520;Permantokoski, ylä;W;Vedenkorkeus;65.712;Jatkuva;1.1.1971;19.12.2025;Lappi;49;;;0;
2496;6502540;Jyrhämäjärvi;W;Vedenkorkeus;65.711;Jatkuva;1.1.1971;19.12.2025;Lappi;49;;;0;
2497;6503000;Ounasjärvi;W;Vedenkorkeus;65.632;Jatkuva;1.1.1950;19.12.2025;Lappi;28622;28595;;;28595
2498;6503200;Ounasjoki, Köngäs;W;Vedenkorkeus;65.612;Jatkuva;1.1.1941;19.12.2025;Lappi;18473;18443;;;
2499;6503300;Ounasjoki, Kaukonen;W;Vedenkorkeus;65.533;Jatkuva;11.4.1954;19.12.2025;Lappi;16537;16505;;;
2501;6503510;Unari;W;Vedenkorkeus;65.592;Jatkuva;25.10.1956;19.12.2025;Lappi;17909;17877;;;
2502;6503600;Ounasjoki, Marraskoski;W;Vedenkorkeus;65.521;Jatkuva;1.1.1969;19.12.2025;Lappi;49;;;0;
2504;6503720;Sinettäjärvi;W;Vedenkorkeus;65.514;Jatkuva;1.1.1965;19.12.2025;Lappi;9490;9454;;;
2506;6503910;Kirkonjyrhämä;W;Vedenkorkeus;65.132;Jatkuva;1.1.1971;19.12.2025;Lappi;50;;;0;
2507;6504022;Valajaskoski, ylä;W;Vedenkorkeus;65.132;Jatkuva;1.1.1971;19.12.2025;Lappi;37;;;0;
2509;6504033;Valajaskoski, ala;W;Vedenkorkeus;65.132;Jatkuva;1.1.1971;19.12.2025;Lappi;37;;;0;
2510;6504066;Petäjäskoski, ylä;W;Vedenkorkeus;65.121;Jatkuva;1.1.1971;19.12.2025;Lappi;51;;;0;
2513;6504211;Ossauskoski, ylä;W;Vedenkorkeus;65.121;Jatkuva;1.1.1970;19.12.2025;Lappi;52;;;0;
2515;6504233;Tervola, Kirkkosuvanto;W;Vedenkorkeus;65.112;Jatkuva;1.1.1982;19.12.2025;Lappi;53;;;0;
2518;6504255;Taivalkoski, ylä;W;Vedenkorkeus;65.112;Jatkuva;1.1.1981;19.12.2025;Lappi;54;;;0;
2519;6504410;Isohaara, ylä;W;Vedenkorkeus;65.111;Jatkuva;1.1.1951;18.12.2025;Lappi;78;;0;;
2521;6700100;Kilpisjärvi;W;Vedenkorkeus;67.64;Jatkuva;6.9.1952;19.12.2025;Lappi;47233;47217;;47203;47217
2522;6700200;Peerajärvi;W;Vedenkorkeus;67.65;Jatkuva;15.4.1959;19.12.2025;Lappi;45851;45832;;45817;45831
2528;6700510;Muonionjoki, Kaaresuvanto;W;Vedenkorkeus;67.511;Jatkuva;1.1.1966;19.12.2025;Lappi;32008;31984;;;31984
2532;6700800;Muonionjoki, Muonio;W;Vedenkorkeus;67.422;Jatkuva;1.1.1938;19.12.2025;Lappi;23035;23005;;22983;22997
2535;6701300;Naamijoki;W;Vedenkorkeus;67.821;Jatkuva;1.1.1959;19.12.2025;Lappi;14344;14310;;14296;14310
2536;6701500;Pello;W;Vedenkorkeus;67.251;Jatkuva;9.9.1937;19.12.2025;Lappi;7615;7579;;7566;7580
2538;6701700;Raanujärvi;W;Vedenkorkeus;67.962;Jatkuva;1.1.1957;18.12.2025;Lappi;82;46;;;
2539;6701800;Vietonen;W;Vedenkorkeus;67.961;Jatkuva;1.1.1957;18.12.2025;Lappi;74;37;;;
2540;6701840;Konttajärvi;W;Vedenkorkeus;67.951;Jatkuva;10.10.1984;19.12.2025;Lappi;11963;11928;;;
2541;6701910;Miekojärvi;W;Vedenkorkeus;67.931;Jatkuva;1.1.1957;18.12.2025;Lappi;69;32;;;
2544;6702011;Portimojärvi;W;Vedenkorkeus;67.912;Jatkuva;1.1.1988;18.12.2025;Lappi;39;0;;;
2547;6702110;Matkakoski;W;Vedenkorkeus;67.12;Jatkuva;13.3.1961;19.12.2025;Lappi;2646;2606;;;
2548;6702200;Kukkolankoski;W;Vedenkorkeus;67.111;Jatkuva;8.9.1911;19.12.2025;Lappi;2032;1991;1954;;
2551;6800510;Inarijoki, Karigasniemi;W;Vedenkorkeus;68.031;Jatkuva;6.2.1975;19.12.2025;Lappi;12387;12370;;12358;12372
2552;6801000;Onnelansuvanto;W;Vedenkorkeus;68.021;Jatkuva;20.9.1958;19.12.2025;Lappi;6283;6271;;6259;6273
2553;6801100;Utsjoki, Kevoniemi;W;Vedenkorkeus;68.072;Jatkuva;8.6.1962;19.12.2025;Lappi;7400;7387;;;7389
2554;6900100;Iijärvi;W;Vedenkorkeus;69.041;Jatkuva;1.1.1949;19.12.2025;Lappi;19142;19124;;;19130
2555;7100700;Mutusjärvi;W;Vedenkorkeus;71.241;Jatkuva;21.10.1946;19.12.2025;Lappi;14595;14575;;;14574
2556;7100800;Solojärvi;W;Vedenkorkeus;71.212;Jatkuva;1.8.1921;19.12.2025;Lappi;14360;14339;;;14360
2557;7100900;Rahajärvi;W;Vedenkorkeus;71.61;Jatkuva;23.7.1951;19.12.2025;Lappi;21;;;0;
2559;7101100;Repojoki;W;Vedenkorkeus;71.562;Jatkuva;7.8.1957;19.12.2025;Lappi;24501;24477;;;
2561;7101320;Ivalojoki, Pajakoski;W;Vedenkorkeus;71.413;Jatkuva;10.5.1960;19.12.2025;Lappi;12442;12419;;;
2562;7101400;Inari, Inari;W;Vedenkorkeus;71.111;Jatkuva;10.9.1947;19.12.2025;Lappi;11719;11698;11670;;
2564;7101610;Inari, Nellim;W;Vedenkorkeus;71.111;Jatkuva;1.1.1938;19.12.2025;Lappi;11048;11027;;;
2565;7101800;Nellimjoki;W;Vedenkorkeus;71.121;Jatkuva;1.2.1971;19.12.2025;Lappi;12028;12007;;;12007
2568;7200500;Lutto;W;Vedenkorkeus;72.011;Jatkuva;1.8.1992;19.12.2025;Lappi;11233;11210;;;11214
2569;7300100;Oulankajoki;W;Vedenkorkeus;73.011;Jatkuva;1.1.1966;19.12.2025;Pohjois-Pohjanmaa;15801;15768;;;
2570;7300210;Ala-Kitka;W;Vedenkorkeus;73.024;Jatkuva;20.9.1928;19.12.2025;Pohjois-Pohjanmaa;23947;23918;;23904;
2571;7300220;Kitkajoki, Käylä;W;Vedenkorkeus;73.023;Jatkuva;1.1.1971;19.12.2025;Pohjois-Pohjanmaa;23813;23783;;;
2575;7301200;Ala-Vuotunki;W;Vedenkorkeus;73.042;Jatkuva;1.1.1963;30.4.2025;Pohjois-Pohjanmaa;;;0;;
2578;7401000;Muojärvi;W;Vedenkorkeus;74.021;Jatkuva;1.7.1971;19.12.2025;Pohjois-Pohjanmaa;25205;25176;;;
2654;8300100;Otajärvi;W;Vedenkorkeus;83.002;Jatkuva;30.4.1980;19.12.2025;Varsinais-Suomi;1189;1156;;;
2660;3509842;Kullaanjoki, Jokihaaran silta;W;Vedenkorkeus;35.142;Jatkuva;1.2.1967;31.1.2016;Satakunta;2801;2765;;;
2661;3600510;Karhijärvenpato,ala;W;Vedenkorkeus;36.092;Jatkuva;1.1.1972;19.12.2025;Satakunta;4976;4940;;;
2662;3600500;Karhijärvenpato,ylä;W;Vedenkorkeus;36.092;Jatkuva;1.1.1966;19.12.2025;Satakunta;5076;5040;;;
2664;3601500;Harjakoski;W;Vedenkorkeus;36.021;Jatkuva;1.1.1969;19.12.2025;Satakunta;5284;5248;;;
2667;3600910;Siikaisjärvi, Ahtola;W;Vedenkorkeus;36.065;Jatkuva;1.1.1992;19.12.2025;Satakunta;4228;4190;;;
2669;3600100;Karvianjärvi, luusua;W;Vedenkorkeus;36.042;Jatkuva;1.1.1968;19.12.2025;Satakunta;13514;13477;;;
2670;3600540;Maajärvi;W;Vedenkorkeus;36.017;Jatkuva;1.1.1979;19.12.2025;Satakunta;37;0;;;
2671;3509810;Kiikoisjärvi;W;Vedenkorkeus;35.153;Jatkuva;1.1.1970;19.12.2025;Pirkanmaa;45;11;;0;
2672;3509720;Vuolle;W;Vedenkorkeus;35.914;Jatkuva;1.1.2000;14.11.2025;Varsinais-Suomi;30;0;;;
2674;3600710;Valkjärvi isoselkä;W;Vedenkorkeus;36.019;Jatkuva;17.7.1996;31.10.2017;Satakunta;5101;5064;;;
2677;3504010;Killinkoski;W;Vedenkorkeus;35.422;Jatkuva;1.5.1992;19.12.2025;Pirkanmaa;35;0;;-13;
2679;3503910;Inhanjoki;W;Vedenkorkeus;35.432;Jatkuva;1.1.1984;19.12.2025;Etelä-Pohjanmaa;64;30;0;;
2680;3900100;Kivi- ja Levalammen tekojärvi;W;Vedenkorkeus;39.004;Jatkuva;4.10.1970;19.12.2025;Etelä-Pohjanmaa;54;;;0;
2683;4200240;Pitkämön tekojärvi;W;Vedenkorkeus;42.041;Jatkuva;16.11.1970;19.12.2025;Etelä-Pohjanmaa;51;;;0;
2684;4200270;Kauhajoen säänn.pato;W;Vedenkorkeus;42.091;Jatkuva;1.1.1972;19.12.2025;Etelä-Pohjanmaa;51;;;0;
2686;4200280;Jalasjoen säänn.pato;W;Vedenkorkeus;42.042;Jatkuva;1.2.1972;19.12.2025;Etelä-Pohjanmaa;51;;;0;
2688;4200431;Liikapuron tekojärvi;W;Vedenkorkeus;42.078;Jatkuva;30.12.1970;19.12.2025;Etelä-Pohjanmaa;50;;;0;
2690;4200411;Kalajärven tekojärvi;W;Vedenkorkeus;42.073;Jatkuva;1.5.1957;19.12.2025;Etelä-Pohjanmaa;51;;;0;
2691;4200410;Kyrkösjärven tekojärvi;W;Vedenkorkeus;42.071;Jatkuva;24.11.1980;19.12.2025;Etelä-Pohjanmaa;53;;;0;
2693;4400400;Lapuanjoki, Liinamaa;W;Vedenkorkeus;44.022;Jatkuva;20.4.1955;19.12.2025;Etelä-Pohjanmaa;2040;;;2000;
2696;4400140;Kätkänjärvi;W;Vedenkorkeus;44.073;Jatkuva;11.4.1958;19.12.2025;Etelä-Pohjanmaa;51;;;0;
2699;4400112;Jääskänjärvi;W;Vedenkorkeus;44.097;Jatkuva;1.1.1965;19.12.2025;Etelä-Pohjanmaa;51;;;0;
2701;4400113;Kuotesjärvi;W;Vedenkorkeus;44.095;Jatkuva;1.1.1966;19.12.2025;Etelä-Pohjanmaa;51;;;0;
2703;4400114;Vähä-Allasjärvi;W;Vedenkorkeus;44.096;Jatkuva;1.1.1965;19.12.2025;Etelä-Pohjanmaa;51;;;0;
2704;4400115;Iso-Allasjärvi;W;Vedenkorkeus;44.096;Jatkuva;1.1.1965;19.12.2025;Etelä-Pohjanmaa;51;;;0;
2705;4400116;Kuorasjärvi;W;Vedenkorkeus;44.095;Jatkuva;1.1.1965;19.12.2025;Etelä-Pohjanmaa;52;;;0;
2707;4400220;Varpulan tekojärvi;W;Vedenkorkeus;44.092;Jatkuva;13.1.1967;19.12.2025;Etelä-Pohjanmaa;54;;;0;
2709;4400117;Saarijärvi;W;Vedenkorkeus;44.098;Jatkuva;11.4.1960;19.12.2025;Etelä-Pohjanmaa;51;;;0;
2710;4400118;Saukkojärvi;W;Vedenkorkeus;44.095;Jatkuva;1.1.1965;19.12.2025;Etelä-Pohjanmaa;52;;;0;
2711;3900200;Jurva;W;Vedenkorkeus;39.004;Jatkuva;7.9.2009;19.12.2025;Etelä-Pohjanmaa;54;;;0;
2712;4200300;Ilmajoki, Nikkola;W;Vedenkorkeus;42.032;Jatkuva;20.3.1989;19.12.2025;Etelä-Pohjanmaa;53;12;;0;
2713;4900370;Ullavanjärvi;W;Vedenkorkeus;49.054;Jatkuva;1.1.1960;8.12.2013;Keski-Pohjanmaa;54;;;0;
2715;4900320;Vissavesi;W;Vedenkorkeus;49.067;Jatkuva;1.1.1976;19.12.2025;Keski-Pohjanmaa;54;;;0;
2718;4900200;Venetjärvi;W;Vedenkorkeus;49.072;Jatkuva;1.1.1976;19.12.2025;Keski-Pohjanmaa;187;;;135;
2720;4900100;Patanan tekoallas;W;Vedenkorkeus;49.092;Jatkuva;1.1.1976;19.12.2025;Keski-Pohjanmaa;51;;;0;
2722;4900120;Yrttikosken säänn. Pato;W;Vedenkorkeus;49.082;Jatkuva;1.1.1990;19.12.2025;Keski-Pohjanmaa;50;;;0;
2724;4900330;Emmesin järvi;W;Vedenkorkeus;49.051;Jatkuva;30.12.1996;19.12.2025;Pohjanmaa;56;;;0;
2727;4900340;Isojärvi;W;Vedenkorkeus;49.022;Jatkuva;1.1.1987;19.12.2025;Pohjanmaa;56;14;;0;
2728;4100800;Laihianjoki, Laihia, kk;W;Vedenkorkeus;41.003;Jatkuva;4.5.2012;19.12.2025;Pohjanmaa;43;0;;;
2729;4400120;Karan silta;W;Vedenkorkeus;44.02;Jatkuva;5.9.2002;19.12.2025;Etelä-Pohjanmaa;55;;;0;
2730;6500440;Kelukoski;W;Vedenkorkeus;65.821;Jatkuva;1.5.2002;19.12.2025;Lappi;30;;;0;
2731;6500460;Lammasoja;W;Vedenkorkeus;65.821;Jatkuva;28.9.2001;18.12.2025;Lappi;29;;;0;
2732;6500430;Matarakoski;W;Vedenkorkeus;65.821;Jatkuva;1.3.2000;19.12.2025;Lappi;29;;;0;
2733;6500470;Kurkiaska, pato;W;Vedenkorkeus;65.814;Jatkuva;1.3.2000;19.12.2025;Lappi;31;;;0;
2735;4400420;Lapuanjoki, Pouttu;W;Vedenkorkeus;44.023;Jatkuva;5.9.2002;19.12.2025;Etelä-Pohjanmaa;55;14;;0;
2736;4900110;Patanan alakanava;W;Vedenkorkeus;49.092;Jatkuva;1.11.1978;19.12.2025;Keski-Pohjanmaa;51;;;0;
2737;4200430;Seinäjoki, Jouttikoski;W;Vedenkorkeus;42.072;Jatkuva;5.9.2002;19.12.2025;Etelä-Pohjanmaa;53;13;;0;
2742;6504333;Taivalkoski,ala;W;Vedenkorkeus;65.111;Jatkuva;1.3.2000;19.12.2025;Lappi;53;13;;0;
2780;100800;Eimisjärvi;W;Vedenkorkeus;1.072;Jatkuva;1.1.1975;18.12.2025;Pohjois-Karjala;21;0;;;
2784;200300;Tohmajärvi;W;Vedenkorkeus;2.012;Jatkuva;9.4.1937;18.12.2025;Pohjois-Karjala;19;0;;;
2813;401310;Kuokkastenkoski y;W;Vedenkorkeus;4.411;Jatkuva;20.9.1971;17.12.2025;Pohjois-Karjala;27;0;;;
2814;401311;Haapajärvi Valtimo;W;Vedenkorkeus;4.462;Jatkuva;28.1.1989;18.12.2025;Pohjois-Karjala;27;0;;;
1721;101200;Melajärvi;W;Vedenkorkeus;1.021;Jatkuva;1.1.1959;18.12.2025;Pohjois-Karjala;20;0;;;
1722;101250;Vääräkoski, ylä;W;Vedenkorkeus;1.011;Jatkuva;1.1.1965;18.12.2025;Pohjois-Karjala;19;0;;;
1724;201000;Kontturi;W;Vedenkorkeus;2.021;Jatkuva;1.1.1976;19.12.2025;Pohjois-Karjala;7313;7294;;;
1725;300100;Simpelejärvi;W;Vedenkorkeus;3.031;Jatkuva;1.1.1913;19.12.2025;Etelä-Karjala;24;5;0;;
1732;400520;Jongunjoki, Viitakoski;W;Vedenkorkeus;4.432;Jatkuva;18.4.1973;19.12.2025;Pohjois-Karjala;11658;11632;;;
1733;400600;Lieksanjoki, Ruunaa;W;Vedenkorkeus;4.492;Jatkuva;1.1.1931;19.12.2025;Pohjois-Karjala;43;18;0;;
1735;400630;Pankajärvi, Kiviniemi;W;Vedenkorkeus;4.423;Jatkuva;1.1.1965;19.12.2025;Pohjois-Karjala;43;18;0;;
1739;400740;Lieksankosken Pato,Y;W;Vedenkorkeus;4.422;Jatkuva;1.1.1971;30.11.2025;Pohjois-Karjala;10383;10358;10340;;
1742;400810;Lieksanjoki, Lieksankoski, ala;W;Vedenkorkeus;4.421;Jatkuva;1.1.1964;30.11.2025;Pohjois-Karjala;9325;9300;9282;;
1745;401110;Saramojoki, Roukkajankoski;W;Vedenkorkeus;4.472;Jatkuva;1.10.1973;19.12.2025;Pohjois-Karjala;9580;9553;;;
1748;401320;Valtimonjoki, Nuolikoski;W;Vedenkorkeus;4.463;Jatkuva;7.4.1975;19.12.2025;Pohjois-Karjala;10511;10484;;;
1749;401410;Pielinen, Nurmes;W;Vedenkorkeus;4.411;Jatkuva;26.9.1911;19.12.2025;Pohjois-Karjala;50;24;0;;
1753;401710;Pielinen, Ahveninen;W;Vedenkorkeus;4.411;Jatkuva;14.2.1974;19.12.2025;Pohjois-Karjala;40;16;0;;
1755;401920;Haapajoki, Hiisjärvi;W;Vedenkorkeus;4.953;Jatkuva;15.3.1975;19.12.2025;Pohjois-Karjala;15154;15132;;;
1757;402120;Koitajoki, Möhkönkoski;W;Vedenkorkeus;4.931;Jatkuva;2.9.1965;19.12.2025;Pohjois-Karjala;14674;14655;;;
1758;402200;Viiksinselkä, Mutalahti;W;Vedenkorkeus;4.991;Jatkuva;1.1.1950;19.12.2025;Pohjois-Karjala;14455;14434;14427;;
1764;402420;Koitajoki, Lylykoski;W;Vedenkorkeus;4.921;Jatkuva;1.5.1977;19.12.2025;Pohjois-Karjala;37;14;0;;
1766;402600;Palojärvi, Pamilo, ylä;W;Vedenkorkeus;4.912;Jatkuva;1.1.1956;19.12.2025;Pohjois-Karjala;38;15;0;;
1767;402610;Pamilon voimalaitos, ala;W;Vedenkorkeus;4.911;Jatkuva;1.1.1971;19.12.2025;Pohjois-Karjala;36;;0;;
1770;402711;Koitere, Surinkivi;W;Vedenkorkeus;4.941;Jatkuva;1.1.1956;19.12.2025;Pohjois-Karjala;38;15;0;;
1771;402720;Koitajoki, Hiiskosken silta;W;Vedenkorkeus;4.941;Jatkuva;1.1.1956;19.12.2025;Pohjois-Karjala;38;15;0;;
1775;402910;Pielisjoki, Hiirenvesi;W;Vedenkorkeus;4.342;Jatkuva;1.1.1959;18.12.2025;Pohjois-Karjala;38;15;0;;
1778;403110;Pielisjoki, Kaltimo, ylä;W;Vedenkorkeus;4.342;Jatkuva;1.7.1959;18.12.2025;Pohjois-Karjala;9150;9127;9112;;
1780;403210;Pielisjoki, Kaltimo, ala;W;Vedenkorkeus;4.341;Jatkuva;1.1.1960;18.12.2025;Pohjois-Karjala;8244;8221;8206;;
1786;403710;Pielisjoki, Jakokoski, ylä;W;Vedenkorkeus;4.341;Jatkuva;1.1.1972;18.12.2025;Pohjois-Karjala;38;;0;;
1793;404310;Pielisjoki, Kuurna, ylä;W;Vedenkorkeus;4.332;Jatkuva;1.1.1972;18.12.2025;Pohjois-Karjala;38;;0;;
1795;404410;Pielisjoki, Kuurna, ala;W;Vedenkorkeus;4.331;Jatkuva;1.1.1972;18.12.2025;Pohjois-Karjala;38;;0;;
1799;404700;Pielisjoki, Joensuu, ylä;W;Vedenkorkeus;4.331;Jatkuva;01.01.1877;19.12.2025;Pohjois-Karjala;22;0;-14;;
1802;404813;Rauanjoki;W;Vedenkorkeus;4.831;Jatkuva;1.1.1977;19.12.2025;Pohjois-Karjala;9402;9378;;;
1806;404910;Viinijärvi, Vaivio;W;Vedenkorkeus;4.352;Jatkuva;16.2.1974;19.12.2025;Pohjois-Karjala;7824;7801;;;
1808;405000;Pyhäjärvi, Syrjäsalmi;W;Vedenkorkeus;4.391;Jatkuva;1.1.1913;18.12.2025;Pohjois-Karjala;26;7;0;;
1809;405100;Pyhäselkä, Joensuu, ala;W;Vedenkorkeus;4.331;Jatkuva;01.01.1877;19.12.2025;Pohjois-Karjala;7401;7378;7364;;
1812;405140;Orivesi-Pyhäselkä, Arvinsalmi;W;Vedenkorkeus;4.321;Jatkuva;21.8.1976;19.12.2025;Pohjois-Karjala;7401;7380;7369;;
1816;405400;Kiuruvesi;W;Vedenkorkeus;4.523;Jatkuva;1.1.1986;19.12.2025;Pohjois-Savo;42;11;-18;0;
1820;405700;Salahminjärvi;W;Vedenkorkeus;4.541;Jatkuva;1.1.1967;16.12.2025;Pohjois-Savo;10282;10250;10219;;
1822;406010;Sonkajärvi;W;Vedenkorkeus;4.583;Jatkuva;15.3.1972;19.12.2025;Pohjois-Savo;9544;9515;;;
1824;406200;Porovesi, Nerkoo, ylä;W;Vedenkorkeus;4.512;Jatkuva;01.03.1868;19.12.2025;Pohjois-Savo;54;24;0;;
1826;406400;Onkivesi, Ahkionlahti, ylä;W;Vedenkorkeus;4.511;Jatkuva;01.01.1874;19.12.2025;Pohjois-Savo;54;24;0;;
2157;2700120;Someronjärvi;W;Vedenkorkeus;27.032;Jatkuva;1.1.1971;30.6.2025;Varsinais-Suomi;10;-17;;;
2158;2700160;Hovirinnankoski, ala;W;Vedenkorkeus;27.032;Jatkuva;1.1.1971;30.6.2025;Varsinais-Suomi;12;-16;;-26;
2159;2700170;Hovirinnankoski, ylä;W;Vedenkorkeus;27.032;Jatkuva;1.1.1970;30.6.2025;Varsinais-Suomi;12;-16;;-26;
2161;2800300;Hypöistenkoski, Aura;W;Vedenkorkeus;28.002;Jatkuva;1.7.1943;19.12.2025;Varsinais-Suomi;3736;3707;3687;;
2162;2800700;Halinen;W;Vedenkorkeus;28.001;Jatkuva;1.1.1961;18.12.2025;Varsinais-Suomi;46;17;0;;
2164;3100200;Laajoki;W;Vedenkorkeus;31.002;Jatkuva;1.9.1986;19.12.2025;Varsinais-Suomi;612;583;;;
2165;3200400;Puttakoski;W;Vedenkorkeus;32.002;Jatkuva;1.1.1970;19.12.2025;Varsinais-Suomi;425;392;;;
2166;3300100;Koskeljärvi;W;Vedenkorkeus;33.005;Jatkuva;1.1.1976;19.12.2025;Satakunta;4098;4066;;;
2167;3300400;Lapinjoki, Ylinenkoski;W;Vedenkorkeus;33.001;Jatkuva;1.1.1969;19.12.2025;Satakunta;1129;1095;;;
2168;3400100;Pyhäjärvi;W;Vedenkorkeus;34.031;Jatkuva;1.1.1914;19.12.2025;Satakunta;4441;4408;;4397;
2169;3400130;Yläneenjoki;W;Vedenkorkeus;34.042;Jatkuva;1.1.1971;19.12.2025;Varsinais-Suomi;4732;4702;;;
2170;3400140;Pyhäjoki;W;Vedenkorkeus;34.061;Jatkuva;1.1.1973;19.12.2025;Satakunta;5481;5450;;;
2173;3400210;Köyliönjärvi;W;Vedenkorkeus;34.054;Jatkuva;1.1.1970;19.12.2025;Satakunta;3989;3957;;;
2175;3400310;Panelia, ylä;W;Vedenkorkeus;34.021;Jatkuva;1.1.1970;19.7.2023;Satakunta;61;;0;17;
2176;3400430;Pappilankoski, ylä;W;Vedenkorkeus;34.012;Jatkuva;1.1.1971;19.7.2023;Satakunta;62;;0;;
2179;3500110;Äväntäjärvi;W;Vedenkorkeus;35.724;Jatkuva;1.6.1983;19.12.2025;Pirkanmaa;9654;9624;;;
2180;3500300;Vesijärvi;W;Vedenkorkeus;35.731;Jatkuva;2.11.1999;19.12.2025;Pirkanmaa;8623;8593;;;
